912,2.875,false,115911
5437,17.0,true,1659
2258,7.0625,unknown,1000001
8655,27.0625,true,32
5067,15.875,true,58
6866,21.5,true,32
7774,24.3125,true,32
5749,18.0,true,1275
8481,26.5625,true,32
2576,8.0625,unknown,1000001
7324,22.9375,true,162
5319,16.625,true,8410
2126,6.6875,unknown,1000001
4158,13.0,true,484
6165,19.3125,true,277
9290,29.0625,true,47
8878,27.75,true,40
695,2.1875,false,1651
3367,10.5625,true,106821
4508,14.125,true,16408
6535,20.4375,true,125
2825,8.875,true,1861
3737,11.6875,unknown,1000001
3222,10.125,unknown,1000001
6020,18.875,true,104
380,1.25,false,21
2960,9.3125,unknown,1000001
3672,11.5,unknown,1000001
3388,10.625,unknown,1000001
6470,20.25,true,296
8897,27.8125,true,32
9785,30.625,true,32
2433,7.625,unknown,1000001
6923,21.6875,true,264
7631,23.875,true,74
6889,21.5625,true,245
2063,6.5,unknown,1000001
2599,8.125,true,326634
7261,22.75,true,90
8194,25.625,true,56
1566,4.9375,unknown,1000001
9156,28.625,true,38
553,1.75,false,103
6759,21.125,true,32
4764,14.9375,true,14160
5876,18.375,true,1519
1136,3.5625,unknown,1000001
9506,29.75,true,32
103,0.375,false,9
6309,19.75,true,118
4334,13.5625,true,1050
8747,27.375,true,32
9855,30.8125,true,32
5175,16.1875,true,566
7148,22.375,true,32
3808,11.9375,true,78318
1835,5.75,unknown,1000001
8317,26.0,true,260
800,2.5625,false,31733
5525,17.3125,true,1815
7518,23.5,true,2224
5030,15.75,true,141
8602,26.9375,true,32
9910,31.0,true,32
945,3.0,false,190231
5460,17.125,true,840331
1970,6.1875,unknown,1000001
8252,25.8125,true,50
416,1.3125,false,11
4621,14.5,true,1834
5933,18.5625,true,90
1423,4.5,unknown,1000001
9013,28.1875,true,414
4271,13.375,true,193222
1589,5.0,unknown,1000001
1073,3.375,unknown,1000001
5899,18.4375,true,496
9443,29.5625,true,32
1264,4.0,unknown,1000001
3259,10.1875,true,657378
8946,28.0,true,38
9654,30.1875,true,37
251,0.8125,false,25
4066,12.75,true,255920
1634,5.125,unknown,1000001
3609,11.3125,unknown,1000001
9204,28.8125,true,37
601,1.9375,false,201
4436,13.875,true,1431
2448,7.6875,unknown,1000001
8045,25.1875,true,32
4965,15.5625,true,448
6958,21.75,true,634
5677,17.75,true,436
2018,6.3125,unknown,1000001
8415,26.3125,true,44
5227,16.375,true,90
4820,15.125,true,400
5732,17.9375,true,223
8100,25.375,true,32
5362,16.8125,true,1433
5698,17.8125,true,761
8550,26.75,true,32
314,1.0,false,17
4123,12.9375,unknown,1000001
1321,4.1875,unknown,1000001
8803,27.5625,true,38
9711,30.375,true,32
744,2.375,false,6811
4573,14.3125,true,1672
1771,5.5625,unknown,1000001
4089,12.8125,true,7513
9341,29.25,true,64
7076,22.125,true,32
8383,26.25,true,32
8679,27.125,true,32
894,2.8125,false,363131
2274,7.125,unknown,1000001
7426,23.25,true,164
8229,25.75,true,47
2624,8.25,unknown,1000001
3936,12.3125,true,15867
6667,20.875,true,46
5948,18.625,true,40
7975,24.9375,true,152
9592,30.0,true,50
9068,28.375,true,32
197,0.625,false,21
3465,10.875,true,3922
1458,4.5625,unknown,1000001
6237,19.5,true,225
9438,29.5,true,32
3035,9.5,true,11924
1008,3.1875,unknown,1000001
3520,11.0625,true,180
6722,21.0625,true,32
7830,24.5,true,38
528,1.6875,false,93
482,1.5625,false,183
6688,20.9375,true,112
3170,9.9375,true,17543
6372,19.9375,true,40
178,0.5625,false,9
9087,28.4375,true,38
20,0.125,false,3
2331,7.3125,unknown,1000001
7133,22.3125,true,116
7099,22.1875,true,186
2761,8.6875,unknown,1000001
3873,12.125,true,503
7563,23.6875,true,788
8696,27.1875,true,40
5270,16.5,true,1302
4898,15.3125,true,4443
8442,26.4375,true,40
4932,15.4375,true,442
5620,17.625,true,771336
8012,25.0625,true,112
656,2.0625,false,1907
4461,14.0,true,1090
1399,4.375,unknown,1000001
1663,5.25,unknown,1000001
9253,28.9375,true,32
206,0.6875,false,13
4031,12.625,unknown,1000001
1233,3.875,unknown,1000001
8911,27.875,true,32
9603,30.0625,true,32
2809,8.8125,true,182602
1726,5.4375,unknown,1000001
9316,29.125,true,47
713,2.25,false,3023
4524,14.1875,true,4600
6519,20.375,true,54
1376,4.3125,unknown,1000001
8854,27.6875,true,32
9746,30.5,true,32
343,1.125,false,21
4174,13.0625,true,730
6149,19.25,true,54
8507,26.625,true,50
7308,22.875,true,32
5335,16.6875,true,15307
8157,25.5,true,284
4877,15.25,true,116361
7758,24.25,true,37
5765,18.0625,true,164
590,1.875,false,579
3062,9.625,unknown,1000001
7888,24.6875,true,121
3598,11.25,unknown,1000001
6260,19.625,true,570
9195,28.75,true,50
3432,10.75,unknown,1000001
6630,20.75,true,181
7922,24.8125,true,58
2673,8.375,true,22539
3961,12.4375,true,361
98,0.3125,false,7
2389,7.5,unknown,1000001
7471,23.375,true,32
8784,27.5,true,110
969,3.0625,false,400157
9896,30.9375,true,38
2223,7.0,unknown,1000001
7021,22.0,true,268
5509,17.25,true,94
7534,23.5625,true,50
2736,8.5625,unknown,1000001
3824,12.0,true,1902
1819,5.6875,unknown,1000001
5159,16.125,unknown,1000001
7164,22.4375,true,689
8291,25.9375,true,47
9879,30.875,true,32
986,3.125,false,759157
77,0.25,false,3
2366,7.4375,unknown,1000001
6325,19.8125,true,91
4318,13.5,true,12895
3127,9.8125,unknown,1000001
6775,21.1875,true,51
4748,14.875,true,682
7867,24.625,true,192
9480,29.6875,true,60
3577,11.1875,unknown,1000001
9615,30.0625,true,37
8907,27.875,true,32
3218,10.0625,unknown,1000001
1225,3.875,unknown,1000001
4027,12.625,true,2370
210,0.6875,false,5
9245,28.9375,true,32
3648,11.4375,true,325234
1675,5.25,unknown,1000001
4477,14.0,true,404848
640,2.0625,false,899
8004,25.0625,true,37
2409,7.5625,unknown,1000001
5636,17.625,true,32
6919,21.625,true,32
4924,15.4375,true,384
8454,26.4375,true,63
2059,6.4375,unknown,1000001
5266,16.5,true,1192
5773,18.0625,true,35294
4861,15.25,true,11017
8141,25.5,true,60
5289,16.5625,true,1220
5323,16.6875,true,1674
8511,26.625,true,32
4162,13.0625,true,510
355,1.125,false,33
9750,30.5,true,32
8842,27.6875,true,32
1360,4.3125,unknown,1000001
4498,14.0625,true,471024
4532,14.1875,true,3983
705,2.25,false,5519
9300,29.125,true,32
1730,5.4375,unknown,1000001
7037,22.0,true,390
2235,7.0,unknown,1000001
8638,27.0,true,47
9880,30.9375,true,37
8792,27.5,true,32
7467,23.375,true,49
3977,12.4375,unknown,1000001
2665,8.375,unknown,1000001
8268,25.875,true,100
7934,24.8125,true,32
5909,18.5,true,454
6626,20.75,true,98
1419,4.4375,unknown,1000001
3424,10.75,unknown,1000001
9029,28.25,true,32
9183,28.75,true,32
6276,19.625,true,197
1049,3.3125,unknown,1000001
3074,9.625,unknown,1000001
586,1.875,false,311
9479,29.625,true,62
6299,19.6875,true,70
3561,11.1875,true,19064
9496,29.6875,true,32
569,1.8125,false,11
7871,24.625,true,38
6763,21.1875,true,182
3131,9.8125,true,4631
139,0.4375,false,5
6333,19.8125,true,5144
7488,23.4375,true,138
2370,7.4375,true,12552
61,0.25,false,3
990,3.125,false,400061
8287,25.9375,true,32
3998,12.5,true,103750
7172,22.4375,true,32
3832,12.0,true,156
2720,8.5625,unknown,1000001
7522,23.5625,true,1832
5231,16.375,true,48
8403,26.3125,true,596
5661,17.75,true,56
4973,15.5625,true,260
8053,25.1875,true,172
4420,13.875,true,271818
617,1.9375,false,119
9212,28.8125,true,45
1622,5.125,unknown,1000001
4070,12.75,true,809950
1788,5.625,unknown,1000001
247,0.8125,false,5
9642,30.1875,true,38
8950,28.0,true,32
1272,4.0,unknown,1000001
9357,29.25,true,32
1767,5.5625,unknown,1000001
2848,8.9375,true,4112
6558,20.5,true,5735
4565,14.3125,true,416
752,2.375,false,8501
9707,30.375,true,32
8815,27.5625,true,74
1337,4.1875,unknown,1000001
6108,19.125,true,1042
4135,12.9375,true,33566
302,1.0,false,3
8546,26.75,true,40
5374,16.8125,true,762
7349,23.0,true,108
8116,25.375,true,60
5724,17.9375,true,3042
7719,24.125,true,82
4836,15.125,true,81740
3023,9.5,unknown,1000001
6221,19.5,true,4394
3473,10.875,true,114572
181,0.625,false,5
9584,30.0,true,38
7963,24.9375,true,39
3189,10.0,true,1258
6671,20.875,true,40
3920,12.3125,true,732512
2632,8.25,unknown,1000001
928,2.9375,false,198059
7430,23.25,true,74
2262,7.125,unknown,1000001
882,2.8125,false,117345
8395,26.25,true,50
2798,8.75,true,3411
7060,22.125,true,87
8680,27.1875,true,32
7575,23.6875,true,50
5548,17.375,true,32
1858,5.8125,unknown,1000001
3865,12.125,true,2916
2777,8.6875,true,204
7125,22.3125,true,230
5118,16.0,true,248
2327,7.3125,true,326844
36,0.125,false,3
9838,30.75,true,32
9091,28.4375,true,32
4359,13.625,true,9902
6364,19.9375,true,103
3166,9.9375,true,13553
494,1.5625,false,79
7826,24.5,true,38
4709,14.75,true,5696
6734,21.0625,unknown,1000001
3536,11.0625,true,1716
4284,13.4375,true,426
3541,11.125,true,1674
549,1.75,false,273
7851,24.5625,true,62
1086,3.4375,unknown,1000001
6743,21.125,true,49
3111,9.75,true,170163
119,0.375,false,3
6313,19.75,true,133
2350,7.375,unknown,1000001
5495,17.1875,true,1586
41,0.1875,false,5
1985,6.25,unknown,1000001
7152,22.375,true,40
3812,11.9375,true,332566
2700,8.5,unknown,1000001
7502,23.5,true,32
7017,21.9375,true,10347
2215,6.9375,unknown,1000001
8618,26.9375,true,62
7447,23.3125,true,40
3957,12.375,true,36229
5180,16.25,true,149322
2645,8.3125,true,143382
8248,25.8125,true,48
5929,18.5625,true,65
7914,24.75,true,50
6606,20.6875,true,54
3404,10.6875,true,10750
1439,4.5,unknown,1000001
9009,28.1875,true,45
6256,19.5625,true,196
1593,5.0,unknown,1000001
5883,18.4375,true,64
3054,9.5625,true,45093
1069,3.375,unknown,1000001
4791,15.0,true,2125
9459,29.5625,true,32
5753,18.0,true,9638
2096,6.5625,unknown,1000001
4841,15.1875,true,257
8161,25.5625,true,106
7294,22.8125,true,185
5303,16.625,true,5148
8531,26.6875,true,44
3687,11.5625,unknown,1000001
4142,13.0,true,434
2995,9.375,unknown,1000001
375,1.1875,false,87
9770,30.5625,true,32
8862,27.75,true,32
6485,20.3125,true,40
1340,4.25,unknown,1000001
4512,14.125,true,170
725,2.3125,false,4627
9320,29.1875,true,32
1710,5.375,true,769715
9635,30.125,true,38
8927,27.9375,true,32
1205,3.8125,unknown,1000001
3238,10.125,unknown,1000001
4007,12.5625,true,8452
230,0.75,false,5
9265,29.0,true,32
1655,5.1875,unknown,1000001
6190,19.375,true,250
3668,11.5,true,20651
4457,13.9375,true,2236
3392,10.625,unknown,1000001
660,2.125,false,2241
8024,25.125,true,156
2429,7.625,unknown,1000001
5616,17.5625,true,2068
4904,15.375,true,876
6939,21.6875,true,38
8474,26.5,true,40
7781,24.375,true,96
2079,6.5,unknown,1000001
6893,21.5625,true,32
2583,8.125,unknown,1000001
5246,16.4375,true,304
5568,17.4375,true,182
7555,23.625,true,64
3845,12.0625,true,9060
1878,5.875,unknown,1000001
5092,15.9375,true,1635
2757,8.625,unknown,1000001
5138,16.0625,true,38
7105,22.25,true,280
2307,7.25,unknown,1000001
16,0.0625,false,3
9818,30.6875,true,37
6344,19.875,true,446
4379,13.6875,true,3887
1481,4.6875,unknown,1000001
5991,18.75,true,60
3146,9.875,true,18294
4683,14.6875,true,24080
7806,24.4375,true,143
6714,21.0,true,45118
4729,14.8125,true,126044
3516,11.0,true,832
3003,9.4375,true,27168
6201,19.4375,true,32
4396,13.75,true,245692
3453,10.8125,true,684952
7943,24.875,true,1582
1194,3.75,unknown,1000001
6651,20.8125,true,318
3900,12.25,true,132467
2612,8.1875,unknown,1000001
908,2.875,false,83217
7410,23.1875,true,717
2242,7.0625,unknown,1000001
5587,17.5,true,812
1897,5.9375,unknown,1000001
7040,22.0625,true,201
288,0.9375,false,9
9377,29.3125,true,32
1747,5.5,unknown,1000001
6082,19.0625,true,534
2868,9.0,unknown,1000001
4545,14.25,unknown,1000001
3280,10.3125,unknown,1000001
6578,20.5625,true,1928
772,2.4375,false,50485
9727,30.4375,true,40
8835,27.625,true,57
1317,4.125,unknown,1000001
4115,12.875,true,1716
6128,19.1875,true,65
322,1.0625,false,5
8566,26.8125,true,80
7693,24.0625,true,50
6981,21.875,true,1256
2491,7.8125,true,34002
7369,23.0625,true,95
5354,16.75,true,222
8136,25.4375,true,32
7739,24.1875,true,38
5704,17.875,true,139
4816,15.0625,true,64494
5211,16.3125,true,136
8423,26.375,true,32
5641,17.6875,true,1936
2184,6.875,true,601232
4953,15.5,true,158
8589,26.875,true,32
8073,25.25,true,130
7386,23.125,true,39
4400,13.8125,unknown,1000001
637,2.0,false,1593
9232,28.875,true,59
1602,5.0625,unknown,1000001
3795,11.875,true,4410
4050,12.6875,true,40475
2887,9.0625,true,1197
9398,29.375,true,32
267,0.875,false,3
9662,30.25,true,32
8970,28.0625,true,32
6597,20.625,true,32
1252,3.9375,unknown,1000001
3500,11.0,true,66232
6702,21.0,true,84
7810,24.4375,true,38
508,1.625,false,29
3150,9.875,true,11514
4695,14.6875,true,542433
5987,18.75,true,796
6352,19.875,true,42
1497,4.6875,unknown,1000001
158,0.5,false,3
2311,7.25,true,518312
7113,22.25,true,184
5084,15.9375,true,4740
2741,8.625,unknown,1000001
3853,12.0625,true,359051
7543,23.625,true,83
7056,22.0625,true,40
1881,5.9375,unknown,1000001
8659,27.0625,true,38
2254,7.0625,unknown,1000001
5591,17.5,true,988
7406,23.1875,true,72
8209,25.6875,true,32
2604,8.1875,unknown,1000001
3916,12.25,true,1110
1182,3.75,unknown,1000001
6647,20.8125,true,32
7955,24.875,true,66
5968,18.6875,true,40
9048,28.3125,true,37
1478,4.625,unknown,1000001
4380,13.75,true,698
3445,10.8125,unknown,1000001
6217,19.4375,true,38
9418,29.4375,true,32
1028,3.25,unknown,1000001
3015,9.4375,unknown,1000001
4800,15.0625,true,2494
5712,17.875,true,92
8120,25.4375,true,32
2487,7.8125,unknown,1000001
5342,16.75,true,14492
6997,21.875,true,40
7685,24.0625,true,172
8570,26.8125,true,38
334,1.0625,false,5
4103,12.875,true,29960
1301,4.125,unknown,1000001
8823,27.625,true,56
9731,30.4375,true,32
8989,28.125,true,32
764,2.4375,false,6183
4553,14.25,true,995237
3296,10.3125,unknown,1000001
1751,5.5,unknown,1000001
6094,19.0625,true,861505
9361,29.3125,true,32
6581,20.625,true,283428
3279,10.25,true,2070
1244,3.9375,unknown,1000001
8966,28.0625,true,32
9674,30.25,true,32
271,0.875,false,13
2891,9.0625,unknown,1000001
3783,11.875,true,6233
4046,12.6875,true,175363
3629,11.375,unknown,1000001
1614,5.0625,unknown,1000001
9224,28.875,true,40
621,2.0,false,223
4416,13.8125,true,850
7390,23.125,true,286
2468,7.75,unknown,1000001
8065,25.25,true,32
6978,21.8125,true,9920
4945,15.5,unknown,1000001
5657,17.6875,true,293
2192,6.875,true,836195
2038,6.375,unknown,1000001
8435,26.375,true,37
5207,16.3125,true,174
7514,23.5,true,40
5529,17.3125,true,536
2716,8.5,true,462
1839,5.75,unknown,1000001
3804,11.9375,true,196
7144,22.375,true,20546
5179,16.1875,true,127
1993,6.25,true,60690
9859,30.8125,true,38
57,0.1875,false,5
2346,7.375,unknown,1000001
5483,17.1875,unknown,1000001
4338,13.5625,true,32868
6305,19.75,true,32
3107,9.75,true,69083
4768,14.9375,true,311222
1090,3.4375,unknown,1000001
6755,21.125,true,42
7847,24.5625,true,301
4292,13.4375,true,638
3557,11.125,unknown,1000001
3042,9.5625,unknown,1000001
4787,15.0,true,357
5895,18.4375,true,9690
6240,19.5625,true,49
1585,5.0,unknown,1000001
3412,10.6875,unknown,1000001
6610,20.6875,true,69
7902,24.75,true,62
5196,16.25,true,1124
2653,8.3125,true,94025
3941,12.375,unknown,1000001
7451,23.3125,true,332
949,3.0,false,522239
2203,6.9375,unknown,1000001
7001,21.9375,true,91
2829,8.875,true,78990
1706,5.375,unknown,1000001
9336,29.1875,true,46
733,2.3125,false,1435
6539,20.4375,true,182
4504,14.125,true,1606
6493,20.3125,true,132
1356,4.25,unknown,1000001
8874,27.75,true,32
9766,30.5625,true,32
699,2.1875,false,1835
363,1.1875,false,5
2983,9.375,unknown,1000001
3691,11.5625,unknown,1000001
6169,19.3125,true,1511
4154,13.0,true,34075
8527,26.6875,true,39
5315,16.625,true,276
7328,22.9375,true,50
7282,22.8125,true,56
8177,25.5625,true,60
4857,15.1875,true,107851
5745,18.0,true,413
2080,6.5625,unknown,1000001
7778,24.3125,true,46
8198,25.625,true,32
2595,8.125,unknown,1000001
5250,16.4375,true,1335
6885,21.5625,true,170
7797,24.375,true,140
8462,26.5,true,50
4912,15.375,unknown,1000001
5600,17.5625,true,21268
8032,25.125,true,40
676,2.125,false,1493
9789,30.625,true,32
4441,13.9375,true,65374
3384,10.625,true,6548
1643,5.1875,unknown,1000001
6186,19.375,true,78
9273,29.0,true,38
226,0.75,false,9
4011,12.5625,true,460
1213,3.8125,unknown,1000001
8931,27.9375,true,40
9623,30.125,true,32
1004,3.1875,unknown,1000001
3039,9.5,true,10643
9434,29.5,true,38
4206,13.1875,true,600
1454,4.5625,unknown,1000001
6391,20.0,true,37
3469,10.875,true,48581
9064,28.375,true,37
461,1.5,false,71
4656,14.5625,true,492796
3193,10.0,unknown,1000001
7979,24.9375,true,47
5944,18.625,true,2940
2628,8.25,true,842752
1907,6.0,unknown,1000001
8225,25.75,true,32
932,2.9375,false,386611
5417,16.9375,true,30068
7580,23.75,true,1175
2278,7.125,unknown,1000001
8675,27.125,true,50
898,2.8125,false,91359
2782,8.75,unknown,1000001
5047,15.8125,true,327
3890,12.1875,unknown,1000001
877,2.75,false,59487
5552,17.375,true,365
2297,7.1875,true,575816
7095,22.1875,true,46
1842,5.8125,unknown,1000001
8360,26.1875,true,333
5102,16.0,true,740
8730,27.3125,true,58
9822,30.75,true,32
174,0.5625,false,11
3486,10.9375,true,11930
4343,13.625,true,371797
6684,20.9375,true,17162
1141,3.625,unknown,1000001
7996,25.0,true,310
9571,29.9375,true,32
524,1.6875,false,105
4713,14.75,true,477010
5801,18.1875,true,10966
1511,4.75,unknown,1000001
9121,28.5625,true,32
7216,22.5625,true,32
8419,26.3125,true,45
2014,6.3125,unknown,1000001
6954,21.75,true,1546
4969,15.5625,true,3006
7646,23.9375,true,66
8049,25.1875,true,32
5381,16.875,true,117169
2444,7.6875,unknown,1000001
6407,20.0625,true,32
9208,28.8125,true,50
2917,9.125,true,14729
3605,11.3125,unknown,1000001
1638,5.125,unknown,1000001
6057,18.9375,true,348
1792,5.625,unknown,1000001
9658,30.1875,true,32
3255,10.1875,true,6374
1268,4.0,unknown,1000001
4590,14.375,true,1740
2852,8.9375,unknown,1000001
4085,12.8125,true,582
3740,11.75,true,14394
1287,4.0625,unknown,1000001
6542,20.5,true,78
748,2.375,false,7935
3310,10.375,true,200883
6112,19.125,true,74
318,1.0,false,3
4986,15.625,true,7601
2151,6.75,unknown,1000001
5694,17.8125,true,27789
7353,23.0,true,80
2501,7.875,unknown,1000001
6811,21.3125,true,32
7703,24.125,true,32
5010,15.6875,true,234
8622,27.0,true,32
8788,27.5,true,52
965,3.0625,false,486989
94,0.3125,false,3
5440,17.0625,true,237
2385,7.5,true,204440
7187,22.5,true,50
1950,6.125,unknown,1000001
8272,25.875,true,32
436,1.375,false,59
4601,14.4375,true,2118
5913,18.5,true,190
1403,4.4375,unknown,1000001
9033,28.25,true,38
9199,28.75,true,32
3594,11.25,true,1140
4251,13.3125,true,77450
6796,21.25,true,102
1053,3.3125,unknown,1000001
7884,24.6875,true,150
9463,29.625,true,64
1546,4.875,unknown,1000001
6283,19.6875,true,32
9176,28.6875,true,38
573,1.8125,false,199
4744,14.875,true,90
3081,9.6875,unknown,1000001
6779,21.1875,true,422
5856,18.3125,true,180
1116,3.5,unknown,1000001
9526,29.8125,true,38
123,0.4375,false,7
4314,13.5,true,736
6329,19.8125,true,38
7492,23.4375,true,80
8767,27.4375,true,32
9875,30.875,true,32
2690,8.4375,true,20576
7168,22.4375,true,1883
5155,16.125,true,46638
3982,12.5,true,462
1815,5.6875,unknown,1000001
3828,12.0,true,40711
8337,26.0625,true,74
820,2.625,false,31145
7538,23.5625,true,54
5505,17.25,true,1644
3202,10.0625,unknown,1000001
6000,18.8125,true,74
2940,9.25,unknown,1000001
4197,13.125,true,175875
3652,11.4375,unknown,1000001
1395,4.375,unknown,1000001
6450,20.1875,true,443
2413,7.5625,unknown,1000001
6903,21.625,true,1276
7611,23.8125,true,46
4894,15.3125,true,228
2043,6.4375,unknown,1000001
5786,18.125,true,128
7241,22.6875,true,1451
6846,21.4375,true,707
5769,18.0625,true,211
7754,24.25,true,32
5293,16.5625,true,628
2556,8.0,unknown,1000001
5339,16.6875,true,4289
7304,22.875,true,286
2106,6.625,unknown,1000001
6145,19.25,true,104
4178,13.0625,true,248819
1680,5.3125,unknown,1000001
8858,27.6875,true,132
3347,10.5,true,164670
4482,14.0625,true,8650
6515,20.375,true,126
4528,14.1875,true,764
2805,8.8125,true,7012
3717,11.625,true,53057
9475,29.625,true,62
7892,24.6875,true,176
6780,21.25,true,2384
3078,9.625,true,542081
1045,3.3125,unknown,1000001
3582,11.25,true,2984
4247,13.3125,true,1153
9025,28.25,true,32
3428,10.75,unknown,1000001
1415,4.4375,unknown,1000001
5905,18.5,true,55
7938,24.8125,true,32
4617,14.4375,true,6570
420,1.375,false,43
8264,25.875,true,38
1946,6.125,unknown,1000001
7191,22.5,true,48
2669,8.375,true,192088
5456,17.0625,true,390
2393,7.5,true,29082
82,0.3125,false,3
6,0.0625,false,3
973,3.0625,false,452217
8634,27.0,true,74
2239,7.0,unknown,1000001
5006,15.6875,true,2073
5513,17.25,true,4086
836,2.625,false,101597
8321,26.0625,true,70
1803,5.6875,unknown,1000001
3994,12.5,true,125082
2686,8.4375,true,188198
5143,16.125,true,308
9863,30.875,true,32
8771,27.4375,true,32
7484,23.4375,true,82
4302,13.5,true,16132
135,0.4375,false,3
9530,29.8125,true,32
1100,3.5,unknown,1000001
5840,18.3125,true,568
4752,14.875,true,1146
